"site_id","sample_date","sys_sample_code","sample_source","sample_matrix_code","dec_sample_type_cde","lab_sample_type_cde","sample_type_code_combined","chemical_name","fraction","result_value","result_unit","lab_qualifiers","interpreted_qualifiers","validator_qualifiers","validator_qual_expln","validator_qualifiers_equis","method_detection_limit","reporting_detection_limit","quantitation_limit","detection_limit_unit","event_id"
"09-CEDL-0.1","2019-09-11","09-CEDL-0.1-09112019-W","field","WS","N","N","","chlorophyll a","TOTAL",2.31,"ug/l","0","","A","","",NA,NA,0.15,"ug/l","09-CEDL-0.1_2019-09-11"
"09-CEDL-0.1","2019-09-11","09-CEDL-0.1-09112019-W","field","WS","N","N","","hardness (as caco3)","TOTAL",176,"mg/l","0","","A","","",NA,NA,6.62,"mg/l","09-CEDL-0.1_2019-09-11"
"09-CEDL-0.1","2019-09-11","09-CEDL-0.1-09112019-W","field","WS","N","N","","nitrogen, nitrate (as n)","TOTAL",NA,"mg/l","U","","U","Analyte was analyzed for but not detected","",NA,0.01,0.01,"mg/l","09-CEDL-0.1_2019-09-11"
"09-CEDL-0.1","2019-09-11","09-CEDL-0.1-09112019-W","field","WS","N","N","","nitrate+nitrite as nitrogen","TOTAL",NA,"mg/l","U","","U","Analyte was analyzed for but not detected","",0.0015,0.0015,0.002,"mg/l","09-CEDL-0.1_2019-09-11"
"09-CEDL-0.1","2019-09-11","09-CEDL-0.1-09112019-W","field","WS","N","N","","nitrogen, nitrite","TOTAL",NA,"mg/l","U","","U","Analyte was analyzed for but not detected","",0.007,0.007,0.01,"mg/l","09-CEDL-0.1_2019-09-11"
"09-CEDL-0.1","2019-09-11","09-CEDL-0.1-09112019-W","field","WS","N","N","","nitrogen","TOTAL",0.48,"mg/l","0","","R","Equipment Blank error","",NA,0.1,0.1,"mg/l","09-CEDL-0.1_2019-09-11"
"09-CEDL-0.1","2019-09-11","09-CEDL-0.1-09112019-W","field","WS","N","N","","nitrogen, kjeldahl, total","TOTAL",0.48,"mg/l","0","","R","Equipment Blank error","",0.1,NA,0.1,"mg/l","09-CEDL-0.1_2019-09-11"
"09-CEDL-0.1","2019-09-11","09-CEDL-0.1-09112019-W","field","WS","N","N","","phosphorus, total (as p)","TOTAL",0.0325,"mg/l","0","","A","","",0.0036,NA,0.005,"mg/l","09-CEDL-0.1_2019-09-11"
"09-CEDL-0.1","2019-09-11","09-CEDL-0.1-09112019-W","field","WS","N","N","","turbidity","TOTAL",1.81,"ntu","0","","A","","",0.06,NA,0.1,"ntu","09-CEDL-0.1_2019-09-11"
"09-CEDL-0.1","2019-09-11","09-CEDL-0.1-09112019-W","field","WS","N","N","","aluminum","TOTAL",12.9,"ug/l","0","","A","","",2.3,NA,10,"ug/l","09-CEDL-0.1_2019-09-11"
"09-CEDL-0.1","2019-09-11","09-CEDL-0.1-09112019-W","field","WS","N","N","","arsenic","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.32,0.32,1,"ug/l","09-CEDL-0.1_2019-09-11"
"09-CEDL-0.1","2019-09-11","09-CEDL-0.1-09112019-W","field","WS","N","N","","cadmium","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.38,0.38,1,"ug/l","09-CEDL-0.1_2019-09-11"
"09-CEDL-0.1","2019-09-11","09-CEDL-0.1-09112019-W","field","WS","N","N","","copper","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.66,0.66,1,"ug/l","09-CEDL-0.1_2019-09-11"
"09-CEDL-0.1","2019-09-11","09-CEDL-0.1-09112019-W","field","WS","N","N","","lead","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.57,0.57,1,"ug/l","09-CEDL-0.1_2019-09-11"
"09-CEDL-0.1","2019-09-11","09-CEDL-0.1-09112019-W","field","WS","N","N","","calcium","TOTAL",43400,"ug/l","0","","A","","",110,NA,1000,"ug/l","09-CEDL-0.1_2019-09-11"
"09-CEDL-0.1","2019-09-11","09-CEDL-0.1-09112019-W","field","WS","N","N","","nickel","TOTAL",0.57,"ug/l","J","","J","estimated value due to lab error","",0.26,NA,1,"ug/l","09-CEDL-0.1_2019-09-11"
"09-CEDL-0.1","2019-09-11","09-CEDL-0.1-09112019-W","field","WS","N","N","","silver","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.15,0.15,1,"ug/l","09-CEDL-0.1_2019-09-11"
"09-CEDL-0.1","2019-09-11","09-CEDL-0.1-09112019-W","field","WS","N","N","","iron","TOTAL",263,"ug/l","0","","A","","",13,NA,100,"ug/l","09-CEDL-0.1_2019-09-11"
"09-CEDL-0.1","2019-09-11","09-CEDL-0.1-09112019-W","field","WS","N","N","","zinc","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",2.5,2.5,5,"ug/l","09-CEDL-0.1_2019-09-11"
"09-CEDL-0.1","2019-09-11","09-CEDL-0.1-09112019-W","field","WS","N","N","","magnesium","TOTAL",16300,"ug/l","0","","A","","",68,NA,1000,"ug/l","09-CEDL-0.1_2019-09-11"
"09-FSCR-9.2","2019-09-11","09-FSCR-9.2-09112019-W","field","WS","N","N","","alkalinity, total (as caco3)","TOTAL",98,"mg/l","0","","A","","",1.8,NA,2,"mg/l","09-FSCR-9.2_2019-09-11"
"09-FSCR-9.2","2019-09-11","09-FSCR-9.2-09112019-W","field","WS","N","N","","nitrogen, ammonia (as n)","TOTAL",NA,"mg/l","U","","U","Analyte was analyzed for but not detected","",0.003,0.003,0.01,"mg/l","09-FSCR-9.2_2019-09-11"
"09-FSCR-9.2","2019-09-11","09-FSCR-9.2-09112019-W","field","WS","N","N","","chloride (as cl)","TOTAL",3.6,"mg/l","0","","A","","",0.5,NA,2,"mg/l","09-FSCR-9.2_2019-09-11"
"09-FSCR-9.2","2019-09-11","09-FSCR-9.2-09112019-W","field","WS","N","N","","chlorophyll a","TOTAL",5.22,"ug/l","0","","A","","",NA,NA,0.15,"ug/l","09-FSCR-9.2_2019-09-11"
"09-FSCR-9.2","2019-09-11","09-FSCR-9.2-09112019-W","field","WS","N","N","","hardness (as caco3)","TOTAL",93.6,"mg/l","0","","A","","",NA,NA,6.62,"mg/l","09-FSCR-9.2_2019-09-11"
"09-FSCR-9.2","2019-09-11","09-FSCR-9.2-09112019-W","field","WS","N","N","","nitrogen, nitrate (as n)","TOTAL",NA,"mg/l","U","","U","Analyte was analyzed for but not detected","",NA,0.01,0.01,"mg/l","09-FSCR-9.2_2019-09-11"
"09-FSCR-9.2","2019-09-11","09-FSCR-9.2-09112019-W","field","WS","N","N","","nitrate+nitrite as nitrogen","TOTAL",NA,"mg/l","U","","U","Analyte was analyzed for but not detected","",0.0015,0.0015,0.002,"mg/l","09-FSCR-9.2_2019-09-11"
"09-FSCR-9.2","2019-09-11","09-FSCR-9.2-09112019-W","field","WS","N","N","","nitrogen, nitrite","TOTAL",NA,"mg/l","U","","U","Analyte was analyzed for but not detected","",0.007,0.007,0.01,"mg/l","09-FSCR-9.2_2019-09-11"
"09-FSCR-9.2","2019-09-11","09-FSCR-9.2-09112019-W","field","WS","N","N","","nitrogen","TOTAL",0.99,"mg/l","0","","A","","",NA,0.1,0.1,"mg/l","09-FSCR-9.2_2019-09-11"
"09-FSCR-9.2","2019-09-11","09-FSCR-9.2-09112019-W","field","WS","N","N","","nitrogen, kjeldahl, total","TOTAL",0.99,"mg/l","0","","A","","",0.1,NA,0.1,"mg/l","09-FSCR-9.2_2019-09-11"
"09-FSCR-9.2","2019-09-11","09-FSCR-9.2-09112019-W","field","WS","N","N","","phosphorus, total (as p)","TOTAL",0.0314,"mg/l","0","","A","","",0.0036,NA,0.005,"mg/l","09-FSCR-9.2_2019-09-11"
"09-FSCR-9.2","2019-09-11","09-FSCR-9.2-09112019-W","field","WS","N","N","","turbidity","TOTAL",1.26,"ntu","0","","A","","",0.06,NA,0.1,"ntu","09-FSCR-9.2_2019-09-11"
"09-FSCR-9.2","2019-09-11","09-FSCR-9.2-09112019-W","field","WS","N","N","","aluminum","TOTAL",9.1,"ug/l","J","","J","estimated value due to lab error","",2.3,NA,10,"ug/l","09-FSCR-9.2_2019-09-11"
"09-FSCR-9.2","2019-09-11","09-FSCR-9.2-09112019-W","field","WS","N","N","","arsenic","TOTAL",NA,"ug/l","U","","R","Analyte was analyzed for but not detected ; Precision error","",0.32,0.32,1,"ug/l","09-FSCR-9.2_2019-09-11"
"09-FSCR-9.2","2019-09-11","09-FSCR-9.2-09112019-W","field","WS","N","N","","cadmium","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.38,0.38,1,"ug/l","09-FSCR-9.2_2019-09-11"
"09-FSCR-9.2","2019-09-11","09-FSCR-9.2-09112019-W","field","WS","N","N","","copper","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.66,0.66,1,"ug/l","09-FSCR-9.2_2019-09-11"
"09-FSCR-9.2","2019-09-11","09-FSCR-9.2-09112019-W","field","WS","N","N","","lead","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.57,0.57,1,"ug/l","09-FSCR-9.2_2019-09-11"
"09-FSCR-9.2","2019-09-11","09-FSCR-9.2-09112019-W","field","WS","N","N","","calcium","TOTAL",26200,"ug/l","0","","A","","",110,NA,1000,"ug/l","09-FSCR-9.2_2019-09-11"
"09-FSCR-9.2","2019-09-11","09-FSCR-9.2-09112019-W","field","WS","N","N","","nickel","TOTAL",0.52,"ug/l","J","","J","estimated value due to lab error","",0.26,NA,1,"ug/l","09-FSCR-9.2_2019-09-11"
"09-FSCR-9.2","2019-09-11","09-FSCR-9.2-09112019-W","field","WS","N","N","","silver","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.15,0.15,1,"ug/l","09-FSCR-9.2_2019-09-11"
"09-FSCR-9.2","2019-09-11","09-FSCR-9.2-09112019-W","field","WS","N","N","","iron","TOTAL",149,"ug/l","0","","A","","",13,NA,100,"ug/l","09-FSCR-9.2_2019-09-11"
"09-FSCR-9.2","2019-09-11","09-FSCR-9.2-09112019-W","field","WS","N","N","","zinc","TOTAL",NA,"ug/l","U","","R","Analyte was analyzed for but not detected ; Precision error","",2.5,2.5,5,"ug/l","09-FSCR-9.2_2019-09-11"
"09-FSCR-9.2","2019-09-11","09-FSCR-9.2-09112019-W","field","WS","N","N","","magnesium","TOTAL",6870,"ug/l","0","","A","","",68,NA,1000,"ug/l","09-FSCR-9.2_2019-09-11"
"09-WHIK-0.8","2019-09-11","09-WHIK-0.8-09112019-W","field","WS","N","N","","alkalinity, total (as caco3)","TOTAL",196,"mg/l","0","","A","","",1.8,NA,2,"mg/l","09-WHIK-0.8_2019-09-11"
"09-WHIK-0.8","2019-09-11","09-WHIK-0.8-09112019-W","field","WS","N","N","","nitrogen, ammonia (as n)","TOTAL",NA,"mg/l","U","","U","Analyte was analyzed for but not detected","",0.003,0.003,0.01,"mg/l","09-WHIK-0.8_2019-09-11"
"09-WHIK-0.8","2019-09-11","09-WHIK-0.8-09112019-W","field","WS","N","N","","chloride (as cl)","TOTAL",52.6,"mg/l","0","","A","","",0.5,NA,2,"mg/l","09-WHIK-0.8_2019-09-11"
"09-WHIK-0.8","2019-09-11","09-WHIK-0.8-09112019-W","field","WS","N","N","","chlorophyll a","TOTAL",2.62,"ug/l","0","","A","","",NA,NA,0.16,"ug/l","09-WHIK-0.8_2019-09-11"
"09-WHIK-0.8","2019-09-11","09-WHIK-0.8-09112019-W","field","WS","N","N","","hardness (as caco3)","TOTAL",212,"mg/l","0","","A","","",NA,NA,6.62,"mg/l","09-WHIK-0.8_2019-09-11"
"09-WHIK-0.8","2019-09-11","09-WHIK-0.8-09112019-W","field","WS","N","N","","nitrogen, nitrate (as n)","TOTAL",0.026,"mg/l","0","","A","","",NA,NA,0.01,"mg/l","09-WHIK-0.8_2019-09-11"
"09-WHIK-0.8","2019-09-11","09-WHIK-0.8-09112019-W","field","WS","N","N","","nitrate+nitrite as nitrogen","TOTAL",0.0263,"mg/l","0","","A","","",0.0015,NA,0.002,"mg/l","09-WHIK-0.8_2019-09-11"
"09-WHIK-0.8","2019-09-11","09-WHIK-0.8-09112019-W","field","WS","N","N","","nitrogen, nitrite","TOTAL",NA,"mg/l","U","","U","Analyte was analyzed for but not detected","",0.007,0.007,0.01,"mg/l","09-WHIK-0.8_2019-09-11"
"09-WHIK-0.8","2019-09-11","09-WHIK-0.8-09112019-W","field","WS","N","N","","nitrogen","TOTAL",0.49,"mg/l","0","","A","","",NA,0.1,0.1,"mg/l","09-WHIK-0.8_2019-09-11"
"09-WHIK-0.8","2019-09-11","09-WHIK-0.8-09112019-W","field","WS","N","N","","nitrogen, kjeldahl, total","TOTAL",0.46,"mg/l","0","","A","","",0.1,NA,0.1,"mg/l","09-WHIK-0.8_2019-09-11"
"09-WHIK-0.8","2019-09-11","09-WHIK-0.8-09112019-W","field","WS","N","N","","phosphorus, total (as p)","TOTAL",0.0387,"mg/l","0","","A","","",0.0036,NA,0.005,"mg/l","09-WHIK-0.8_2019-09-11"
"09-WHIK-0.8","2019-09-11","09-WHIK-0.8-09112019-W","field","WS","N","N","","turbidity","TOTAL",10.1,"ntu","0","","A","","",0.06,NA,0.1,"ntu","09-WHIK-0.8_2019-09-11"
"09-WHIK-0.8","2019-09-11","09-WHIK-0.8-09112019-W","field","WS","N","N","","aluminum","TOTAL",219,"ug/l","0","","A","","",2.3,NA,10,"ug/l","09-WHIK-0.8_2019-09-11"
"09-WHIK-0.8","2019-09-11","09-WHIK-0.8-09112019-W","field","WS","N","N","","arsenic","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.32,0.32,1,"ug/l","09-WHIK-0.8_2019-09-11"
"09-WHIK-0.8","2019-09-11","09-WHIK-0.8-09112019-W","field","WS","N","N","","cadmium","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.38,0.38,1,"ug/l","09-WHIK-0.8_2019-09-11"
"09-WHIK-0.8","2019-09-11","09-WHIK-0.8-09112019-W","field","WS","N","N","","copper","TOTAL",1,"ug/l","0","","A","","",0.66,NA,1,"ug/l","09-WHIK-0.8_2019-09-11"
"09-WHIK-0.8","2019-09-11","09-WHIK-0.8-09112019-W","field","WS","N","N","","lead","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.57,0.57,1,"ug/l","09-WHIK-0.8_2019-09-11"
"09-WHIK-0.8","2019-09-11","09-WHIK-0.8-09112019-W","field","WS","N","N","","calcium","TOTAL",50400,"ug/l","0","","A","","",110,NA,1000,"ug/l","09-WHIK-0.8_2019-09-11"
"09-WHIK-0.8","2019-09-11","09-WHIK-0.8-09112019-W","field","WS","N","N","","nickel","TOTAL",1.1,"ug/l","0","","A","","",0.26,NA,1,"ug/l","09-WHIK-0.8_2019-09-11"
"09-WHIK-0.8","2019-09-11","09-WHIK-0.8-09112019-W","field","WS","N","N","","silver","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.15,0.15,1,"ug/l","09-WHIK-0.8_2019-09-11"
"09-WHIK-0.8","2019-09-11","09-WHIK-0.8-09112019-W","field","WS","N","N","","iron","TOTAL",321,"ug/l","0","","A","","",13,NA,100,"ug/l","09-WHIK-0.8_2019-09-11"
"09-WHIK-0.8","2019-09-11","09-WHIK-0.8-09112019-W","field","WS","N","N","","zinc","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",2.5,2.5,5,"ug/l","09-WHIK-0.8_2019-09-11"
"09-WHIK-0.8","2019-09-11","09-WHIK-0.8-09112019-W","field","WS","N","N","","magnesium","TOTAL",20800,"ug/l","0","","A","","",68,NA,1000,"ug/l","09-WHIK-0.8_2019-09-11"
"09-PLMB-12.4","2019-09-11","09-PLMB-12.4-09112019-W","field","WS","N_DUPPARENT","N","","alkalinity, total (as caco3)","TOTAL",14,"mg/l","0","","A","","",1.8,NA,2,"mg/l","09-PLMB-12.4_2019-09-11"
"09-PLMB-12.4","2019-09-11","09-PLMB-12.4-09112019-W","field","WS","N_DUPPARENT","N","","nitrogen, ammonia (as n)","TOTAL",NA,"mg/l","U","","U","Analyte was analyzed for but not detected","",0.003,0.003,0.01,"mg/l","09-PLMB-12.4_2019-09-11"
"09-PLMB-12.4","2019-09-11","09-PLMB-12.4-09112019-W","field","WS","N_DUPPARENT","N","","chloride (as cl)","TOTAL",2.7,"mg/l","0","","A","","",0.5,NA,2,"mg/l","09-PLMB-12.4_2019-09-11"
"09-PLMB-12.4","2019-09-11","09-PLMB-12.4-09112019-W","field","WS","N_DUPPARENT","N","","chlorophyll a","TOTAL",0.379,"ug/l","0","","A","","",NA,NA,0.047,"ug/l","09-PLMB-12.4_2019-09-11"
"09-PLMB-12.4","2019-09-11","09-PLMB-12.4-09112019-W","field","WS","N_DUPPARENT","N","","hardness (as caco3)","TOTAL",18.5,"mg/l","0","","A","","",NA,NA,6.62,"mg/l","09-PLMB-12.4_2019-09-11"
"09-PLMB-12.4","2019-09-11","09-PLMB-12.4-09112019-W","field","WS","N_DUPPARENT","N","","nitrogen, nitrate (as n)","TOTAL",0.057,"mg/l","0","","A","","",NA,NA,0.01,"mg/l","09-PLMB-12.4_2019-09-11"
"09-PLMB-12.4","2019-09-11","09-PLMB-12.4-09112019-W","field","WS","N_DUPPARENT","N","","nitrate+nitrite as nitrogen","TOTAL",0.0575,"mg/l","0","","A","","",0.0015,NA,0.002,"mg/l","09-PLMB-12.4_2019-09-11"
"09-PLMB-12.4","2019-09-11","09-PLMB-12.4-09112019-W","field","WS","N_DUPPARENT","N","","nitrogen, nitrite","TOTAL",NA,"mg/l","U","","U","Analyte was analyzed for but not detected","",0.007,0.007,0.01,"mg/l","09-PLMB-12.4_2019-09-11"
"09-PLMB-12.4","2019-09-11","09-PLMB-12.4-09112019-W","field","WS","N_DUPPARENT","N","","nitrogen","TOTAL",0.32,"mg/l","0","","A","","",NA,0.1,0.1,"mg/l","09-PLMB-12.4_2019-09-11"
"09-PLMB-12.4","2019-09-11","09-PLMB-12.4-09112019-W","field","WS","N_DUPPARENT","N","","nitrogen, kjeldahl, total","TOTAL",0.27,"mg/l","0","","A","","",0.1,NA,0.1,"mg/l","09-PLMB-12.4_2019-09-11"
"09-PLMB-12.4","2019-09-11","09-PLMB-12.4-09112019-W","field","WS","N_DUPPARENT","N","","phosphorus, total (as p)","TOTAL",0.013,"mg/l","0","","A","","",0.0036,NA,0.005,"mg/l","09-PLMB-12.4_2019-09-11"
"09-PLMB-12.4","2019-09-11","09-PLMB-12.4-09112019-W","field","WS","N_DUPPARENT","N","","turbidity","TOTAL",2.92,"ntu","0","","A","","",0.06,NA,0.1,"ntu","09-PLMB-12.4_2019-09-11"
"09-PLMB-12.4","2019-09-11","09-PLMB-12.4-09112019-W","field","WS","N_DUPPARENT","N","","aluminum","TOTAL",72.8,"ug/l","0","","A","","",2.3,NA,10,"ug/l","09-PLMB-12.4_2019-09-11"
"09-PLMB-12.4","2019-09-11","09-PLMB-12.4-09112019-W","field","WS","N_DUPPARENT","N","","arsenic","TOTAL",NA,"ug/l","U","","R","Analyte was analyzed for but not detected ; Precision error","",0.32,0.32,1,"ug/l","09-PLMB-12.4_2019-09-11"
"09-PLMB-12.4","2019-09-11","09-PLMB-12.4-09112019-W","field","WS","N_DUPPARENT","N","","cadmium","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.38,0.38,1,"ug/l","09-PLMB-12.4_2019-09-11"
"09-PLMB-12.4","2019-09-11","09-PLMB-12.4-09112019-W","field","WS","N_DUPPARENT","N","","copper","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.66,0.66,1,"ug/l","09-PLMB-12.4_2019-09-11"
"09-PLMB-12.4","2019-09-11","09-PLMB-12.4-09112019-W","field","WS","N_DUPPARENT","N","","lead","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.57,0.57,1,"ug/l","09-PLMB-12.4_2019-09-11"
"09-PLMB-12.4","2019-09-11","09-PLMB-12.4-09112019-W","field","WS","N_DUPPARENT","N","","calcium","TOTAL",5420,"ug/l","0","","A","","",110,NA,1000,"ug/l","09-PLMB-12.4_2019-09-11"
"09-PLMB-12.4","2019-09-11","09-PLMB-12.4-09112019-W","field","WS","N_DUPPARENT","N","","nickel","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.26,0.26,1,"ug/l","09-PLMB-12.4_2019-09-11"
"09-PLMB-12.4","2019-09-11","09-PLMB-12.4-09112019-W","field","WS","N_DUPPARENT","N","","silver","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.15,0.15,1,"ug/l","09-PLMB-12.4_2019-09-11"
"09-PLMB-12.4","2019-09-11","09-PLMB-12.4-09112019-W","field","WS","N_DUPPARENT","N","","iron","TOTAL",990,"ug/l","0","","A","","",13,NA,100,"ug/l","09-PLMB-12.4_2019-09-11"
"09-PLMB-12.4","2019-09-11","09-PLMB-12.4-09112019-W","field","WS","N_DUPPARENT","N","","zinc","TOTAL",2.6,"ug/l","J","","R","estimated value due to lab error ; Precision error","",2.5,NA,5,"ug/l","09-PLMB-12.4_2019-09-11"
"09-PLMB-12.4","2019-09-11","09-PLMB-12.4-09112019-W","field","WS","N_DUPPARENT","N","","magnesium","TOTAL",1200,"ug/l","0","","A","","",68,NA,1000,"ug/l","09-PLMB-12.4_2019-09-11"
"09-CHPW-11.0","2019-09-17","09-CHPW-11.0-09172019-W","field","WS","N_DUPPARENT","N","","alkalinity, total (as caco3)","TOTAL",208,"mg/l","0","","A","","",1.8,NA,2,"mg/l","09-CHPW-11.0_2019-09-17"
"09-CHPW-11.0","2019-09-17","09-CHPW-11.0-09172019-W","field","WS","N_DUPPARENT","N","","nitrogen, ammonia (as n)","TOTAL",0.033,"mg/l","0","","A","","",0.003,NA,0.01,"mg/l","09-CHPW-11.0_2019-09-17"
"09-CHPW-11.0","2019-09-17","09-CHPW-11.0-09172019-W","field","WS","N_DUPPARENT","N","","chloride (as cl)","TOTAL",61.5,"mg/l","0","","A","","",0.5,NA,2,"mg/l","09-CHPW-11.0_2019-09-17"
"09-CHPW-11.0","2019-09-17","09-CHPW-11.0-09172019-W","field","WS","N_DUPPARENT","N","","hardness (as caco3)","TOTAL",237,"mg/l","0","","A","","",NA,NA,6.62,"mg/l","09-CHPW-11.0_2019-09-17"
"09-CHPW-11.0","2019-09-17","09-CHPW-11.0-09172019-W","field","WS","N_DUPPARENT","N","","nitrogen, nitrate (as n)","TOTAL",0.125,"mg/l","0","","A","","",NA,NA,0.01,"mg/l","09-CHPW-11.0_2019-09-17"
"09-CHPW-11.0","2019-09-17","09-CHPW-11.0-09172019-W","field","WS","N_DUPPARENT","N","","nitrate+nitrite as nitrogen","TOTAL",0.125,"mg/l","0","","A","","",0.0015,NA,0.002,"mg/l","09-CHPW-11.0_2019-09-17"
"09-CHPW-11.0","2019-09-17","09-CHPW-11.0-09172019-W","field","WS","N_DUPPARENT","N","","nitrogen, nitrite","TOTAL",NA,"mg/l","U","","R","Analyte was analyzed for but not detected ; Holding Time error","",0.007,0.007,0.01,"mg/l","09-CHPW-11.0_2019-09-17"
"09-CHPW-11.0","2019-09-17","09-CHPW-11.0-09172019-W","field","WS","N_DUPPARENT","N","","nitrogen","TOTAL",0.78,"mg/l","0","","A","","",NA,NA,0.1,"mg/l","09-CHPW-11.0_2019-09-17"
"09-CHPW-11.0","2019-09-17","09-CHPW-11.0-09172019-W","field","WS","N_DUPPARENT","N","","nitrogen, kjeldahl, total","TOTAL",0.66,"mg/l","0","","A","","",0.1,NA,0.1,"mg/l","09-CHPW-11.0_2019-09-17"
"09-CHPW-11.0","2019-09-17","09-CHPW-11.0-09172019-W","field","WS","N_DUPPARENT","N","","phosphorus, total (as p)","TOTAL",0.0673,"mg/l","0","","A","","",0.0036,NA,0.005,"mg/l","09-CHPW-11.0_2019-09-17"
"09-CHPW-11.0","2019-09-17","09-CHPW-11.0-09172019-W","field","WS","N_DUPPARENT","N","","turbidity","TOTAL",6.67,"ntu","0","","R","Equipment Blank error ; Holding Time error","",0.06,NA,0.1,"ntu","09-CHPW-11.0_2019-09-17"
"09-CHPW-11.0","2019-09-17","09-CHPW-11.0-09172019-W","field","WS","N_DUPPARENT","N","","aluminum","TOTAL",128,"ug/l","0","","A","","",2.3,NA,10,"ug/l","09-CHPW-11.0_2019-09-17"
"09-CHPW-11.0","2019-09-17","09-CHPW-11.0-09172019-W","field","WS","N_DUPPARENT","N","","arsenic","TOTAL",0.48,"ug/l","J","","J","estimated value due to lab error","",0.32,NA,1,"ug/l","09-CHPW-11.0_2019-09-17"
"09-CHPW-11.0","2019-09-17","09-CHPW-11.0-09172019-W","field","WS","N_DUPPARENT","N","","cadmium","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.38,0.38,1,"ug/l","09-CHPW-11.0_2019-09-17"
"09-CHPW-11.0","2019-09-17","09-CHPW-11.0-09172019-W","field","WS","N_DUPPARENT","N","","copper","TOTAL",0.79,"ug/l","J","","J","estimated value due to lab error","",0.66,NA,1,"ug/l","09-CHPW-11.0_2019-09-17"
"09-CHPW-11.0","2019-09-17","09-CHPW-11.0-09172019-W","field","WS","N_DUPPARENT","N","","lead","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.57,0.57,1,"ug/l","09-CHPW-11.0_2019-09-17"
"09-CHPW-11.0","2019-09-17","09-CHPW-11.0-09172019-W","field","WS","N_DUPPARENT","N","","calcium","TOTAL",65100,"ug/l","0","","A","","",110,NA,1000,"ug/l","09-CHPW-11.0_2019-09-17"
"09-CHPW-11.0","2019-09-17","09-CHPW-11.0-09172019-W","field","WS","N_DUPPARENT","N","","nickel","TOTAL",1.2,"ug/l","0","","A","","",0.26,NA,1,"ug/l","09-CHPW-11.0_2019-09-17"
"09-CHPW-11.0","2019-09-17","09-CHPW-11.0-09172019-W","field","WS","N_DUPPARENT","N","","silver","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.15,0.15,1,"ug/l","09-CHPW-11.0_2019-09-17"
"09-CHPW-11.0","2019-09-17","09-CHPW-11.0-09172019-W","field","WS","N_DUPPARENT","N","","iron","TOTAL",358,"ug/l","0","","A","","",13,NA,100,"ug/l","09-CHPW-11.0_2019-09-17"
"09-CHPW-11.0","2019-09-17","09-CHPW-11.0-09172019-W","field","WS","N_DUPPARENT","N","","zinc","TOTAL",7.2,"ug/l","0","","R","Precision error","",2.5,NA,5,"ug/l","09-CHPW-11.0_2019-09-17"
"09-CHPW-11.0","2019-09-17","09-CHPW-11.0-09172019-W","field","WS","N_DUPPARENT","N","","magnesium","TOTAL",18200,"ug/l","0","","A","","",68,NA,1000,"ug/l","09-CHPW-11.0_2019-09-17"
"09-OTTS-0.2","2019-09-17","09-OTTS-0.2-09172019-W","field","WS","N","N","","alkalinity, total (as caco3)","TOTAL",140,"mg/l","0","","A","","",1.8,NA,2,"mg/l","09-OTTS-0.2_2019-09-17"
"09-OTTS-0.2","2019-09-17","09-OTTS-0.2-09172019-W","field","WS","N","N","","nitrogen, ammonia (as n)","TOTAL",0.049,"mg/l","0","","A","","",0.003,NA,0.01,"mg/l","09-OTTS-0.2_2019-09-17"
"09-OTTS-0.2","2019-09-17","09-OTTS-0.2-09172019-W","field","WS","N","N","","chloride (as cl)","TOTAL",17.3,"mg/l","0","","A","","",0.5,NA,2,"mg/l","09-OTTS-0.2_2019-09-17"
"09-OTTS-0.2","2019-09-17","09-OTTS-0.2-09172019-W","field","WS","N","N","","hardness (as caco3)","TOTAL",141,"mg/l","0","","A","","",NA,NA,6.62,"mg/l","09-OTTS-0.2_2019-09-17"
