SAMPLE_EVENT_INFO_HISTORY_ID,EVENT_SMAS_ID,SITE_TYPE_DPRTMNT_INTRST_IND,SITE_TYPE_EXTRNL_SUGG_IND,SITE_TYPE_LNG_TRM_TRND_IND,SITE_TYPE_MLTPLT_IND,SITE_TYPE_PROBABILISTIC_IND,SITE_TYPE_RAS_IND,SITE_TYPE_REFERENCE_IND,SITE_TYPE_RMN_IND,SITE_TYPE_SPCL_STDY_IND,SITE_TYPE_UNASSD_PWL_IND,EVENT_BASELINE,EVENT_EXTENT,DISCH_COLLECT_IND,TOTAL_DISCH,SEI_BIOSAMPLE_COLLECT_IND,SEIH_BIOSAMPLE_COLLECT_IND,SEIH_BIOSAMPLE_TYPE,SEIH_WATER_CHEM_COLLECT_IND,SEIH_CHEM_QAQC_IND,SEIH_CHEM_QAQC_TYPE,SEIH_CHEM_SAMP_LOC,SEIH_CHEM_SAMP_EQUP,SEIH_MICROTOX_IND,SEIH_ORG_FOR_TOXICS_IND,SEIH_DEPTH,SEIH_DEPTH_QLFR,SEIH_WIDTH,SEIH_WIDTH_QLFR,SEIH_SPEED_OF_STREAM_CURRENT,SEIH_SPD_OF_STRM_CURRENT_QLFR,SEIH_SECCHI,SEIH_SECCHI_QLFR,SEIH_ALGAE_DIATOMS_PRESENT,SEIH_THICKNESS_DIATOMS_PRESENT,SEIH_ALGAE_SUSPENDED_IND,SEIH_ALGAE_FILAMENTOUS_IND,MFDH_MACROPHYTES,SEIH_CANOPY,SEIH_EMBEDDEDNESS,SEIH_EMBEDDEDNESS_QLFR,SEIH_ROCK,SEIH_RUBBLE,SEIH_GRAVEL,SEIH_SAND,SEIH_SILT,SEIH_CLAY,SEIH_LAND_USE,SEIH_YSI_METER_ID,SEIH_TEMPERATURE,SEIH_CONDUCTANCE,SEIH_DISSOLVED_OXYGEN,SEIH_PH,SEIH_PCT_SATURATION,SEIH_SALINITY,SEIH_Chl_ugL,SEIH_Chl_RFU,SEIH_PC_ugL,SEIH_PC_RFU,SEIH_GENERAL_COMMENT,CHEM_RESULT_RCVD_IND,CHEM_RESULT_RCVD_NOTE,CREATE_DATE,END_DATE,UPDATE_DATE,UPDATED_BY_GUID
8180,07-SNDR-1.5_20160713,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.25,,1.5,,50,,0,,100,1,FALSE,TRUE,30,2,20,,0,25,30,30,15,,Commercial,,23,2708,2.6,7.27,30,1.41,,,,,,,,,,,
8181,07-SRAG-9.0_20160713,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.1,,5,,70,,0,,40,0,FALSE,TRUE,0,93,30,,,30,60,5,5,,Residential,,21.8,1158,8.6,7.9,100,0.6,,,,,,,,,,,
8182,07-TOTA-0.8_20160713,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.15,,3,,60,,0,,40,0,FALSE,TRUE,0,87,5,,,5,85,10,,,Commercial,,23.7,1404,9.4,8.1,114,0.7,,,,,,,,,,,
8183,07-TOTA-4.7_20160713,,,,,,,,,,,,,,,,TRUE,M,,,,,,TRUE,FALSE,0.16,,2,,50,,0,,80,1,FALSE,TRUE,0,48,25,,20,50,25,5,,,Agriculture,,23.5,1292,8.3,8.02,100,0.64,,,,,,,,,,,
8184,07-TOTA-8.2_20160713,,,,,,,,,,,,,,,,FALSE,N,,,,,,FALSE,FALSE,,,,,,,0,,0,,FALSE,FALSE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8185,07-YAWG-2.3_20160713,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.1,,15,,44,,0,,100,4,FALSE,TRUE,0,53,50,,5,70,15,,5,5,Forest,,15.3,1373,9.3,7.4,93,0.7,,,,,,,,,,,
8186,07-YAWG_N-0.2_20160713,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.1,,3,,43,,0,,100,3,FALSE,TRUE,0,73,50,,0,70,15,5,5,5,Forest,,23.7,711,9.6,8.1,113,0.4,,,,,,,,,,,
8187,07-COWA_T10-0.9_20160714,,,,,,,,,,,,,,,,TRUE,M,,,,,,TRUE,FALSE,3,,3,,10,,0,,0,,FALSE,FALSE,10,60,,,,,,,,,Residential,,22,551,4.8,7.69,57,0.27,,,,,,,,,,,
8188,07-ONEI-8.6_20160714,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.5,,15,,40,,0,,0,,FALSE,TRUE,0,40,5,,,10,75,15,,,Residential,,22.8,825,5.2,7.93,60,0.4,,,,,,,,,,,
8189,07-CRAN-19.1_20160726,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.1,,2,,5,,0,,100,1,FALSE,TRUE,0,100,50,,,,,,,,Agriculture,,22.6,574,5.4,8.09,64,0.28,,,,,,,,,,,
8190,07-LILS-2.3_20160726,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.2,,3,,25,,0,,100,1,FALSE,TRUE,0,41,30,,,,,,,,Residential,,22.2,606,7.9,8.07,93,0.29,,,,,,,,,,,
8191,07-SMON-1.6_20160726,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.1,,4,,25,,0,,100,2,FALSE,TRUE,0,36,,,,,,,,,Residential,,27.1,566,10.2,8.3,132,0.27,,,,,,,,,,,
8192,07-SMON-4.9_20160726,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.1,,4,,33,,0,,100,1,FALSE,TRUE,0,58,30,,,,,,,,Agriculture,,21.5,631,5,7.81,58,0.31,,,,,,,,,,,
8193,07-SMON-7.6_20160726,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.1,,10,,33,,0,,100,2,FALSE,TRUE,0,9.5,50,,,,,,,,Agriculture,,21.5,515.70000000000005,0.6,7.58,7,0.25,,,,,,,,,,,
8194,07-SMON-8.4_20160726,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.1,,15,,25,,0,,100,1,FALSE,TRUE,0,69,50,,,,,,,,Residential,,25.8,500,10.5,8.45,132,0.24,,,,,,,,,,,
8195,07-SMON-11.8_20160726,,,,,,,,,,,,,,,,FALSE,N,,,,,,FALSE,FALSE,,,,,,,0,,0,,FALSE,FALSE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8196,07-SMON-14.3_20160726,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.1,,4,,,,0,,100,0,FALSE,TRUE,0,62,10,,,,,,,,Agriculture,,23.6,532,6.8,8.06,82,0.26,,,,,,,,,,,
8197,07-SMON-18.8_20160726,,,,,,,,,,,,,,,,FALSE,N,,,,,,FALSE,FALSE,,,,,,,0,,0,,FALSE,FALSE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8198,07-SMON-21.5_20160726,,,,,,,,,,,,,,,,FALSE,N,,,,,,FALSE,FALSE,,,,,,,0,,0,,FALSE,FALSE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8199,07-SMON_T31-0.3_20160726,,,,,,,,,,,,,,,,FALSE,N,,,,,,FALSE,FALSE,,,,,,,0,,0,,FALSE,FALSE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8200,07-CRAN-1.8_20160727,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.1,,5,,,,0,,100,1,FALSE,TRUE,90,12,50,,,,,,,,Agriculture,,21.9,6634,7.2,3.64,86,3.64,,,,,,,,,,,
8201,07-CRAN-3.0_20160727,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.1,,4,,25,,0,,100,1,FALSE,TRUE,10,0,25,,,,,,,,Agriculture,,22.5,1480,7.1,7.9,83,0.74,,,,,,,,,,,
8202,07-CRAN-7.6_20160727,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.1,,3,,11,,0,,100,2,FALSE,TRUE,10,31,30,,,,,,,,Commercial,,22.6,576,5.4,7.7,63,0.28,,,,,,,,,,,
8203,11-BROB-0.3_20160802,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.3,,10,,86,,0,,30,1,FALSE,FALSE,0,87,0,,10,30,30,30,,,Residential,,16.7,24.8,9.2,6.96,101,,,,,,,,,,,,
8204,11-CEDR-14.3_20160802,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.4,,25,,90,,0,,100,2,TRUE,TRUE,0,4,30,,20,20,10,50,,,Forest,,22.7,32.9,8.4,6.95,103,,,,,,,,,,,,
8205,11-FISB-8.4_20160802,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.25,,15,,45,,0,,50,1,FALSE,TRUE,0,9,5,,30,30,30,10,,,Forest,,22.3,57.1,7.6,6.98,92,,,,,,,,,,,,
8206,11-PERP-0.8_20160802,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.2,,7,,60,,0,,100,1,FALSE,TRUE,0,84,0.5,,20,20,20,40,,,Forest,,22.3,30.4,7.9,7.3,96,,,,,,,,,,,,
8207,11-ROCR-7.9_20160802,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,5,,0.3,,50,,0,,40,1,FALSE,TRUE,0,28,5,,5,5,45,45,,,Forest,,23.1,54.4,7.6,6.96,93,,,,,,,,,,,,
8208,11-SCHR-63.2_20160802,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.15,,7,,50,,0,,100,1,TRUE,TRUE,0,26,20,,5,30,30,30,5,,Forest,,18.5,200.4,7.8,7.15,86,,,,,,,,,,,,
8209,11-WACK-3.8_20160802,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.2,,10,,45,,0,,100,1,TRUE,TRUE,0,72,5,,15,40,40,5,,,Forest,,18.600000000000001,108,8.6,7.36,97,,,,,,,,,,,,
8210,11-BORE-1.8_20160803,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.3,,25,,100,,0,,100,1,FALSE,FALSE,0,26,10,,30,30,30,10,,,Forest,,21.7,54.1,8.7,7.38,103,,,,,,,,,,,,
8211,11-DERC-2.7_20160803,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.15,,10,,0.51,,0,,100,1,FALSE,FALSE,0,98,12,,5,25,30,40,,,Forest,,15.6,158.30000000000001,9.3,7.62,98,,,,,,,,,,,,
8212,11-GEYS-1.6_20160803,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8213,10-IDIA-1.9_20160803,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8214,11-INDI-0.9_20160803,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.5,,40,,166,,0,,100,2,FALSE,TRUE,0,87,25,,10,30,30,30,,,Forest,,22.4,31.3,8.2,7.2,97,,,,,,,,,,,,
8215,11-KAYD-7.5_20160803,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8216,11-MIRV-1.0_20160803,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.25,,20,,250,,0,,100,1,FALSE,FALSE,0,36,10,,10,30,30,30,,,Residential,,23.3,178.9,8.5,7.6,103,,,,,,,,,,,,
8217,11-SACN-38.0_20160803,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.5,,25,,100,,0,,80,1,FALSE,TRUE,0,0,2,,10,30,30,20,,,Residential,,25.5,60.6,8.5,7.2,107,,,,,,,,,,,,
8218,11-SACN-55.1_20160803,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.5,,30,,90,,0,,90,3,FALSE,TRUE,0,29,30,,5,25,30,40,,,Forest,,23.7,65.400000000000006,7.9,7.53,98,,,,,,,,,,,,
8219,11-SACN_W-2.0_20160803,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.4,,20,,86,,0,,100,1,FALSE,TRUE,0,2,2,,30,30,30,10,,,Residential,,24.6,43.3,8.2,7.03,102,,,,,,,,,,,,
8220,11-SNOK_N-2.4_20160803,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8221,11-WBLA-0.9_20160803,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8222,11-WSTN-9.5_20160803,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.5,,12,,150,,0,,80,2,FALSE,FALSE,0,,20,,20,20,30,30,,,Forest,,,,,,,,,,,,,,,,,,
8223,11-WSTN_N-4.6_20160803,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.2,,15,,58,,0,,100,0,FALSE,FALSE,0,22,10,,5,30,55,10,,,Forest,,19.399999999999999,17.5,9,6.55,102,,,,,,,,,,,,
8224,11-XHR-286.6_20160803,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.3,,70,,55,,0,,100,2,FALSE,TRUE,0,0,20,,10,25,25,40,,,Forest,,21.4,47.1,8.3,7.12,98,,,,,,,,,,,,
8225,11-BATT-13.1_20160804,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8226,11-BELL-1.3_20160804,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8227,11-BGBK-1.0_20160804,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.15,,5,,100,,0,,50,1,FALSE,FALSE,0,92,25,,5,30,35,30,,,Residential,,20.100000000000001,70.2,9.2,6.98,104,,,,,,,,,,,,
8228,11-BLKC-1.8_20160804,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8229,11-CLOV-1.8_20160804,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8230,11-ENSG-0.4_20160804,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8231,11-ESTN-3.4_20160804,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.2,,20,,76,,0,,50,1,FALSE,FALSE,0,5,2,,5,20,50,25,,,Forest,,18.3,33.299999999999997,9.9,7.43,108,,,,,,,,,,,,
8232,11-FLYG-0.2_20160804,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8233,11-KAYD-21.3_20160804,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8234,11-KAYD-26.3_20160804,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8235,11-KYET-0.5_20160804,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8236,11-PAUL-2.4_20160804,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.2,,15,,50,,0,,80,1,FALSE,FALSE,0,,5,,5,30,50,15,,,Forest,,17,26.2,9.6,7.02,102,,,,,,,,,,,,
8237,11-PLUK-0.1_20160804,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8238,11-ROWL-0.5_20160804,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8239,11-SCHR-3.2_20160804,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.5,,20,,120,,0,,100,3,FALSE,TRUE,0,18,25,,10,25,25,25,5,,Commercial,,23.9,157,8.5,7.03,102,,,,,,,,,,,,
8240,11-STEW-2.3_20160804,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.2,,5,,116,,0,,80,1,FALSE,FALSE,0,19,4,,5,30,35,30,,,Residential,,18,49.6,9.8,7.22,106,,,,,,,,,,,,
8241,11-STUR-0.6_20160804,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.25,,5,,80,,0,,50,2,FALSE,FALSE,0,12,35,,,30,30,30,10,,Commercial,,22.7,185,7.9,7.11,93,,,,,,,,,,,,
8242,11-WCLOV-0.5_20160804,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8243,11-WEEL-0.9_20160804,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8244,11-WHTK-0.7_20160804,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8245,11-WKAYD-20.2_20160804,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8246,11-WKAYD_S-0.8_20160804,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8247,11-WLFC-0.9_20160804,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.3,,7,,90,,0,,50,1,FALSE,FALSE,0,,10,,15,30,30,25,,,Forest,,16.600000000000001,94.9,10.1,7.19,106,,,,,,,,,,,,
8248,11-CRWH-2.3_20160805,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8249,11-HOOS-35.3_20160805,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8250,11-LWHI-1.0_20160805,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8251,11-OTTE-0.8_20160805,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8252,11-OWL-3.6_20160805,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8253,11-TOMH-12.2_20160805,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8254,11-WALL-1.5_20160805,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8255,11-WALL-6.2_20160805,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8256,11-UHUD-2.7_20160809,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,16,,125,,,,1.6,,0,,FALSE,FALSE,0,0,,,,,,,,,Residential,,27.2,233,8.8,8.25,111,0.11,,,,,,,,,,,
8257,11-UHUD-27.5_20160809,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,4.2,,70,,,,3.3,,0,,FALSE,FALSE,30,0,,,,,,,,,Residential,,26.4,136.19999999999999,8.1,7.63,101,0.06,,,,,,,,,,,
8258,11-UHUD-39.8_20160809,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,1,,100,,,,1,,0,,FALSE,FALSE,90,0,,,,,,,,,Commercial,,25.6,114.1,7.5,7.36,92,0.05,,,,,,,,,,,
8259,11-UHUD-64.0_20160809,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,1.7,,100,,,,1.7,,0,,FALSE,FALSE,100,0,,,,,,,,,Residential,,24.2,63.2,7.7,7.55,94,0.03,,,,,,,,,,,
8260,07-CCAN-80.1_20160810,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,2.3,,75,,50,,0.5,,0,,FALSE,FALSE,0,,,,,,,,,,Agriculture,,27.2,765,11,8.33,103,0.27,,,,,,,,,,,
8261,07-CCAN-99.8_20160810,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,1.3,,80,,,,0.4,,0,,FALSE,FALSE,0,0,,,,,,,,,Residential,,28.3,617,14.4,8.78,188,0.3,,,,,,,,,,,
8262,07-LRNC_42-56.7_20160810,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,3.8,,50,,,,0,,0,,FALSE,FALSE,0,30,,,,,,,,,Residential,,28.2,676,9.1,8.62,116,0.33,,,,,,,,,,,
8263,09-REGI-2.3_20160810,,,,,,,,,,,,,,,,FALSE,N,,,,,,FALSE,FALSE,,,75,,,,0,,0,,FALSE,TRUE,0,0,,,,,,,,,Residential,,27.6,121,9.8,8.4,124,0.1,,,,,,,,,,,
8264,09-REGI-2.7_20160810,,,,,,,,,,,,,,,,FALSE,N,,,,,,FALSE,FALSE,0.1,,50,,,,0,,100,1,FALSE,FALSE,0,,,,50,10,10,30,,,Residential,,27.6,121,9.9,8.5,125,0.1,,,,,,,,,,,
8265,09-REGI-2.8_20160810,,,,,,,,,,,,,,,,FALSE,N,,,,,,FALSE,FALSE,0.1,,50,,,,0,,100,1,FALSE,TRUE,0,0,,,25,20,15,40,0,0,Residential,,27.6,120,10.5,8.5,133,0.1,,,,,,,,,,,
8266,09-REGI-3.1_20160810,,,,,,,,,,,,,,,,FALSE,N,,,,,,FALSE,FALSE,1,,50,,30,,0,,0,,FALSE,FALSE,0,,,,,,,,,,,,26.8,124,10.8,8.4,135,0.1,,,,,,,,,,,
8267,09-REGI-3.3_20160810,,,,,,,,,,,,,,,,FALSE,N,,,,,,FALSE,FALSE,0.3,,40,,,,0,,0,,FALSE,TRUE,20,0,,,30,20,10,40,,,Residential,,27.5,123,10.2,8.7,128,0.1,,,,,,,,,,,
8268,09-REGI-4.0_20160810,,,,,,,,,,,,,,,,FALSE,N,,,,,,FALSE,FALSE,0.2,,70,,50,,0,,100,1,FALSE,TRUE,50,,,,10,30,40,10,,,Residential,,26.1,123,9.6,7.8,118,0.1,,,,,,,,,,,
8269,09-REGI-7.8_20160810,,,,,,,,,,,,,,,,FALSE,N,,,,,,FALSE,FALSE,0.2,,60,,75,,0,,0,,FALSE,TRUE,0,,,,40,40,10,10,,,Forest,,25.4,173,9.4,8.1,115,0.1,,,,,,,,,,,
8270,07-SEOS-38.0_20160810,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,1.3,,60,,,,0.7,,0,,FALSE,FALSE,0,5,,,,,,,,,Residential,,27,875,9.1,8.25,115,0.43,,,,,,,,,,,
8271,07-SEOS-53.0_20160810,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,2.75,,80,,,,1.5,,0,,FALSE,FALSE,0,0,,,,,,,,,Commercial,,27.8,742,12.7,8.91,163,0.36,,,,,,,,,,,
8272,07-ONID-0.7_20160811,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,5,,70,,,,1.75,,0,,FALSE,FALSE,0,0,,,,,,,,,Residential,,27.1,353.6,11.8,8.63,149,0.17,,,,,,,,,,,
8273,07-OSWE-5.2_20160811,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,6,,110,,50,,1.5,,0,,FALSE,FALSE,0,,,,,,,,,,Agriculture,,25.4,755,8.5,7.9,107,,,,,,,,,,,,
8274,07-OSWE-19.4_20160811,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,4,,50,,0.5,,1.6,,0,,FALSE,FALSE,0,,,,,,,,,,Agriculture,,27,955,6.9,7.6,89,0.47,,,,,,,,,,,
8275,07-SEOS-22.4_20160811,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.7,,40,,,,0.7,,0,,FALSE,FALSE,0,45,,,,,,,,,Residential,,27.4,902,7.4,7.51,95,0.44,,,,,,,,,,,
8276,03-BEEK-4.5_20160817,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.5,,4,,0,,0,,100,2,TRUE,TRUE,50,68,,,,,,,,,Agriculture,,22.5,615,1.9,7.6,23,0.3,,,,,,,,,,,
8277,11-FISC-3.8_20160819,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8278,11-MOSE-4.6_20160819,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279,11-MOSE-12.8_20160819,,,,,,,,,,,,,,,,TRUE,M,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8280,11-SACN-0.1_20160819,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.3,,50,,80,,0,,100,3,FALSE,TRUE,0,10,0,,45,50,5,0,0,0,Forest,,23.9,70,8.1,7.1,97,,,,,,,,,,,,
8281,08-BUCC-0.1_20160907,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.1,,2.5,,40,,0,,30,0,FALSE,FALSE,0,98,25,,15,20,40,25,,,Forest,,14.3,41.6,7.4,4.4,74,0.02,,,,,,,,,,,
8282,08-INDY-6.7_20160907,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.12,,15,,50,,0,,90,0,FALSE,FALSE,0,17,30,,10,60,25,5,,,Forest,,18.899999999999999,51,9,5.3,97,0.02,,,,,,,,,,,
8283,09-STRB-0.2_20160907,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.1,,2,,30,,0,,50,0,FALSE,FALSE,0,94,25,,30,40,25,5,,,Forest,,16.7,39,8,4.3,81,0.02,,,,,,,,,,,
8284,11-DURG-0.2_20160908,,,,,,,,,,,,,,,,TRUE,M,,,,,,FALSE,FALSE,0.1,,3.5,,71,,0,,80,0,FALSE,FALSE,0,71,25,,10,20,60,10,,,Forest,,15.9,60.2,8.9,5.9,91,0.03,,,,,,,,,,,
8285,10-SBBK-0.5_20160908,,,,,,,,,,,,,,,,FALSE,N,,,,,,FALSE,FALSE,,,,,,,,,0,,FALSE,FALSE,0,,,,25,40,35,,,,,,,,,,,,,,,,,,,,,,
