"","metric","disturbance","barbour","de_thresh","de","bde_thresh","bde"
"1156","simpson_ttaxa_notonectidae","equal",0,0,0,0,50
"1157","simpson_ttaxa_odontoceridae","equal",0,0,0,0,50
"1158","simpson_ttaxa_opisthopora","equal",0,0,0,0,50
"1159","simpson_ttaxa_peltoperlidae","equal",0,0,0,0,50
"1160","simpson_ttaxa_perlidae","equal",0,0,0,0,50
"1161","simpson_ttaxa_perlodidae","equal",0,0,0,0,50
"1162","simpson_ttaxa_philopotamidae","equal",0,0,0,0,50
"1163","simpson_ttaxa_phoridae","equal",0,0,0,0,50
"1164","simpson_ttaxa_phryganeidae","equal",0,0,0,0,50
"1165","simpson_ttaxa_pisidiidae","equal",0,0,0,1,50
"1166","simpson_ttaxa_planorbidae","equal",0,0,0,0,50
"1167","simpson_ttaxa_plecoptera","equal",0,0,0,0,50
